,TWDN-WUR-124-A1,TWDN-WUR-124-A2,TWDN-WUR-117-A1,TWDN-WUR-117-A2,TWDN-WUR-120-A1,TWDN-WUR-120-A2,TWDN-WUR-120-A3
CDYL,61.8916099314816,95.4538253567614,84.3620201163049,24.400043007736,35.697024596246,37.9308358276486,33.5153044185577
RP3-430A16.1,0,0,0,0,0,0,0
RPP40,0.87069087828579,0.786113447451195,0.962247244242294,0.129541373571598,0.409245577244439,0.457863343718362,0.387969848570518
RP11-428J1.5,0.259134189966009,0.255486870421638,0.270632037443145,0.00925295525511416,0.0308864586599576,0.0628439883535007,0.0176349931168417
RP11-428J1.4,1.04690212746268,1.43465704159843,2.08236317699309,0.129541373571598,0.471018494564354,0.592529033047292,0.379152352012098
PPP1R3G,4.86135740376233,1.10055882643167,4.07451567483846,0.26833570239831,1.55204454766287,2.19953959237252,1.0580995870105
LYRM4,82.1973650572181,61.2775432288207,45.7744021108698,10.2060096463909,18.1844025360501,14.1758082300254,12.2475027196466
MIR3691,0,0,0,0,0,0,0
AL162381.1,0,0,0,0,0,0,0
FARS2,264.84550751286,259.240562133218,235.938513754253,31.1639532992245,69.1856673983051,68.9308775111683,50.8945901352053
RP1-232P20.1,0.694479629108904,0.786113447451195,0.420983169356004,0.00925295525511416,0.0231648439949682,0.0718217009754294,0.0264524896752626
RP1-256G22.2,4.72660762498001,5.44383562359953,4.84130644759404,0.0740236420409132,0.0849377613148835,0.439907918474505,0.0440874827921044
RP3-380B8.4,1.60663197778926,1.35604569685331,1.11259837615515,0.138794328826712,0.154432293299788,0.179554252438573,0.149897441493155
RN7SL221P,0.259134189966009,0.0393056723725598,0.12779846212593,0,0,0.0359108504877147,0.00881749655842087
NRN1,0.259134189966009,0.923683300755154,5.13449115482412,1.11960758586881,0.362915889254502,2.63944751084703,0.493779807271569
F13A1,24.5970173115736,152.506008805532,8.90830456583686,3.94175893867863,45.4108158448027,52.1425549081617,58.8656070240178
MIR7853,0,0,0,0,0,0,0
LY86-AS1,7.70146812578979,7.68425894883543,3.10475087400053,0.545924360051735,1.99989819823226,1.88531965060502,1.30498949064629
LY86,5.62839460606172,6.76057564808028,4.13465612760361,0.647706867857991,3.88397217648967,4.78512082748798,3.90615097538045
RP1-80N2.3,0,0,0,0,0,0,0
RP1-80N2.4,0,0,0,0,0,0,0
RP1-80N2.2,1.03653675986404,2.45660452328499,0.79686099913815,0.499659583776164,0.548234641214248,0.368086217499076,0.449692324479465
RP3-470L22.1,0.0725575731904825,0.117917017117679,0.0150351131912858,0,0.0308864586599576,0.0628439883535007,0.0264524896752626
RP3-429O6.1,0.155480513979605,0.314445378980478,0.300702263825717,0.11103546306137,0.108102605309852,0.224442815548217,0.149897441493155
RN7SL554P,0,0.0196528361862799,0,0,0,0,0
RP11-556O15.1,0.0103653675986404,0.0393056723725598,0.0375877829782146,0,0,0.00897771262192867,0
RREB1,206.032411758175,182.103180102069,138.007303982813,21.3743266393137,209.201706118558,182.633607867895,132.526973273066
RP11-405O10.2,0.217672719571448,0.216181198049079,0.0902106791477151,0.00925295525511416,0.0463296879899365,0.0987548388412154,0.0352699862336835
SSR1,17.9217205780492,13.9928193646313,18.4330487725164,8.43869519266411,13.7830821770061,21.1155800867762,13.7376596380197
RP11-69L16.4,4.63331931659224,4.83459770182485,3.20999666633953,2.06340902189046,0.972923447788665,1.87634193798309,1.49015691837313
CAGE1,2.36330381249,2.10285347193195,1.99967005444102,0.564430270561963,1.0192531357786,1.0952809398753,0.661312241881566
RIOK1,16.0663197778926,12.5974679954054,9.53977931987087,3.74744687832123,7.93781987560911,7.99914194613845,5.90772269414199
RP3-512B11.3,0,0,0,0,0,0,0
DSP,10.894001346171,35.8860788761471,53.705424319273,20.6155843083943,56.4990545037275,43.1109760105015,38.3913800153645
SNRNP48,24.9701705451246,18.7095000493384,22.041475938425,5.84786772123215,8.32390060885858,9.78570675790225,6.99227477082775
BMP6,3.66934012991869,36.1219129103824,2.78901349698352,1.63777308015521,0.833934383818856,0.736172434998151,0.740669710907353
BLOC1S5-TXNDC5,48.1471324956845,29.4792542794198,47.4508172316981,5.97740909480374,10.5554472470405,13.5563460591123,8.09446184063036
TXNDC5,2.71572631084377,3.04618960887338,4.8337888909984,1.22139009367507,0.864820842478814,2.82797947590753,0.837662173049983
BLOC1S5,19.8496789513963,11.9685772374444,20.252297468662,0.93454848076653,4.06156931378443,5.3237835848037,2.34545408453995
EEF1E1-BLOC1S5,21.4252148263896,12.7743435210819,19.748621176754,1.45271397505292,4.41676358837394,4.0399706798679,2.64524896752626
EEF1E1,10.4482905394295,6.249601907237,12.0957485623895,1.34167851199155,3.45928336991525,5.70982522754664,2.43362905012416
RP11-203H2.1,0.704844996707545,0.589585085588396,0.353325159995217,0.157300239336941,0.324307815929555,0.0987548388412154,0.141079944934734
RP11-203H2.2,0.0207307351972807,0.0393056723725598,0,0,0.00772161466498941,0,0.0176349931168417
SLC35B3,31.5107174998667,26.8064685580858,25.4920344158251,10.7519340064426,15.5513319352887,14.7773149756946,13.6583021689939
HULC,0.963979186673554,0.727154938892356,0.66906253701222,0.0555177315306849,0.146710678634799,0.260353666035931,0.0881749655842087
RP11-314C16.1,0.352422498353772,0.216181198049079,0.233044254464931,0.00925295525511416,0.0772161466498941,0.0718217009754294,0.0176349931168417
RP11-354I10.1,0.912152348680352,0.687849266519796,0.736720546373006,0.0740236420409132,0.293421357269598,0.412974780608719,0.246889903635785
OFCC1,1.30603631742869,0.962988973127714,0.939694574455365,0.138794328826712,0.308864586599576,0.296264516523646,0.273342393311047
RNU6ATAC21P,0,0,0,0,0,0,0
AL138885.1,0,0,0,0,0,0,0
TFAP2A,0.943248451476273,2.86931408319686,0.969764800837937,0.703224599388676,3.2816862326205,4.05792610511176,2.89213887116205
TFAP2A-AS1,0,0.157222689490239,0.0375877829782146,0.0185059105102283,0.0308864586599576,0.125687976707001,0.0793574690257879
RP1-290I10.3,0,0.0196528361862799,0,0,0.0617729173199153,0.026933137865786,0.0176349931168417
LINC00518,0,0.0393056723725598,0.00751755659564292,0.0185059105102283,0.0463296879899365,0,0.0176349931168417
RP1-290I10.7,0.186576616775527,0.275139706607918,0.240561811060573,0.11103546306137,0.216205210619703,0.224442815548217,0.0793574690257879
MIR5689,0,0,0,0,0,0,0
RP1-290I10.5,0.103653675986404,0.0786113447451195,0.0826931225520721,0.0277588657653425,0.0308864586599576,0,0.0176349931168417
GCNT2,169.712163692539,115.126314379228,29.0703913553512,7.2543169200095,62.4446977957693,35.4080985808867,33.6475668669341
RP11-360O19.4,0,0,0,0,0,0,0
C6orf52,2.78828388403426,2.27972899760847,1.36819530040701,1.03633098857279,0.710388549179026,0.583551320425364,0.440874827921044
PAK1IP1,8.96604297282391,7.48773058697263,7.52507415223856,3.80296460985192,6.59425892390095,7.92732024516302,5.52857034212989
TMEM14C,22.192252028689,22.3649275799865,42.6621336802736,7.74472354853055,17.504900445531,45.5439361310441,18.8429901453454
RP11-421M1.8,0.507903012333378,0.314445378980478,0.48864117871679,0.166553194592055,0.177597137294756,0.0897771262192867,0.123444951817892
TMEM14B,17.4967405065049,11.5755205137188,29.1906722608815,1.87834991678817,3.9380234791446,24.9759965142056,6.73656737063355
RP11-637O19.3,85.4935519535857,58.211700783761,63.9894417421125,4.02503553597466,6.27767272263639,9.13033373650146,4.18831086524992
RNA5SP203,0,0,0,0,0,0,0
MAK,47.3593645581878,34.7855200497154,30.8595698251142,0.767995286174475,1.62153907964778,2.90877888950489,0.696582228115249
GCM2,0.0518268379932018,0.0393056723725598,0.0375877829782146,0,0,0,0
RP11-637O19.2,0.0310961027959211,0,0.0375877829782146,0,0,0,0
SYCP2L,14.6669951520761,8.92238762857107,7.61528483138628,1.85984400627795,1.99989819823226,1.35563460591123,0.749487207465774
ELOVL2,2.69499557564649,2.5352158680301,2.04477539401487,1.61001421438986,0.903428915803761,0.718217009754294,0.432057331362623
ELOVL2-AS1,0.86032551068715,0.786113447451195,0.48864117871679,0.22207092612274,0.216205210619703,0.260353666035931,0.176349931168417
SMIM13,9.97148362989203,7.40911924222751,7.0589856433087,2.52605678464616,6.2699511079714,6.042000594558,4.61155070005412
