,TWDN-WUR-117-A1,TWDN-WUR-117-A2,TWDN-WUR-120-A1,TWDN-WUR-120-A2,TWDN-WUR-120-A3,TWDN-WUR-124-A1,TWDN-WUR-124-A2
CFAP58,4.21534512084341,7.17324094199,2.19884544122995,3.27501084847344,2.82279349289644,19.9880471478056,6.42794183462566
CFAP61,11.2409203222491,0,5.22225792292112,10.3708676868325,4.23419023934466,0,6.9636036541778
CFAP69,107.491300581507,14.34648188398,45.3511872253676,38.754295040269,22.5823479431715,65.9605555877585,78.5414142918323
CFAP97,40.0457786480124,82.492270832885,60.1933939536698,56.7668547068729,62.1014568437217,85.9486027355641,63.8107142541485
CFB,7.72813272154624,14.34648188398,2.74855680153743,3.82084598988568,2.82279349289644,1.99880471478056,11.784560030147
CFC1,0,0,0,0,0,0,0
CFC1B,0,0,0,0,0,0,0
CFD,7.02557520140568,3.586620470995,13.1930726473797,70.9585683835911,66.3356470830663,33.9796801512695,4.28529455641711
CFDP1,385.704078557172,157.81130072378,401.289293024465,292.56763579696,309.09588747216,951.431044235547,709.484079996808
CFH,4.21534512084341,28.69296376796,162.714562651016,277.83008697883,206.06392498144,3.99760942956112,97.8252397957093
CFHR1,0,0,0,0,0,0,0
CFHR2,2.1076725604217,3.586620470995,3.29826816184492,7.09585683835911,11.2911739715858,0,2.14264727820855
CFHR3,6.32301768126511,0,0.274855680153743,0.545835141412239,0,0,0.267830909776069
CFHR4,0,0,0,0,0,0,0
CFHR5,0.702557520140568,0,0,1.09167028282448,0,0,0.0669577274440173
CFI,158.075442031628,3.586620470995,112.965684543188,162.113036999435,134.082690912581,159.904377182445,271.044880693382
CFL1,56.2046016112454,35.86620470995,30.2341248169118,140.825466484358,77.6268210546521,83.9497980207836,9.24016638727439
CFL2,9.83580528196795,7.17324094199,14.5673510481484,17.4667245251917,21.1709511967233,7.99521885912225,5.08878728574532
CFLAR,429.262644805887,322.79584238955,353.18954899756,192.67980491852,252.640017614231,275.835050639717,186.879017296252
CFP,0.702557520140568,3.586620470995,0.274855680153743,0,0,1.99880471478056,0.200873182332052
CFTR,0.702557520140568,10.759861412985,1.9239897610762,1.63750542423672,4.23419023934466,0,1.40611227632436
CGA,0,0,0,0,0,0,0.0669577274440173
CGB,0,0,0,0,0,0,0
CGB1,0,0,0,0,0,0,0
CGB2,0,0,0,0,0,0,0
CGB5,0,0,0,0,0,0,0
CGB7,0,0,0,0,0,0,0
CGB8,0,0,0,0,0,0,0
CGGBP1,30.2099733660444,107.59861412985,25.5615782542981,29.4750976362609,32.4621251683091,15.9904377182445,24.1717396072902
CGN,1.40511504028114,0,18.6901862504545,12.0083731110693,8.46838047868932,1.99880471478056,14.9985309474599
CGNL1,126.460353625302,25.106343296965,207.516038516076,158.838026150962,218.766495699474,153.907963038103,555.213475965792
CGREF1,8.43069024168681,0,11.818794246611,7.09585683835911,1.41139674644822,17.9892424330251,10.1775745714906
CGRRF1,4.21534512084341,17.933102354975,6.04682496338235,3.82084598988568,11.2911739715858,11.9928282886834,12.3871795771432
CH17-223I5.6,0,0,0,0,0,0,0
CH17-223I5.9,0,0,0,0,0,0,0
CH17-5A7.1,0,0,0,0,0,0,0
CH17-8C20.6,0,0,0,0,0,0,0
CH25H,0,0,0,0.545835141412239,0,1.99880471478056,0
CH507-152C13.1,0.702557520140568,0,0.274855680153743,0,0,9.99402357390281,10.4454054812667
CH507-152C13.3,0,0,0,0,0,0,0
CH507-396I9.6,0,0,0.274855680153743,0,0,0,0
CH507-42P11.8,1.40511504028114,0,1.37427840076872,2.7291757070612,0,7.99521885912225,0.200873182332052
CH507-9B2.3,29.5074158459038,17.933102354975,11.2690828863035,20.1959002322529,12.702570718034,19.9880471478056,12.1193486673671
CH507-9B2.5,2.1076725604217,3.586620470995,1.9239897610762,1.63750542423672,2.82279349289644,3.99760942956112,1.20523909399231
CHAC1,1.40511504028114,0,0,1.09167028282448,0,0,0.267830909776069
CHAC2,0.702557520140568,0,0.274855680153743,0,2.82279349289644,0,0
CHAD,0,0,0,0,0,1.99880471478056,0.133915454888035
CHADL,0.702557520140568,0,0.82456704046123,0.545835141412239,0,0,0.602619546996156
CHAF1A,9.83580528196795,17.933102354975,10.9942272061497,5.45835141412239,8.46838047868932,9.99402357390281,12.7889259418073
CHAF1B,1.40511504028114,35.86620470995,6.87139200384358,1.63750542423672,4.23419023934466,1.99880471478056,3.4818018270889
